PARAMETER,CHOICE #,CHOICE NAME,SETTING0,SETTING1,SETTING2,SETTING3,SETTING4,SETTING5,SETTING6,SETTING7,SETTING8,SETTING9,SETTING10
tx_xclk_sel,0,TXOUT,DRP.TX_XCLK_SEL=1'd0,,,
tx_xclk_sel,1,TXUSR,DRP.TX_XCLK_SEL=1'd1,,,
tx_data_width,0,16,DRP.TX_DATA_WIDTH=4'd2,,,
tx_data_width,1,20,DRP.TX_DATA_WIDTH=4'd3,,,
tx_data_width,2,32,DRP.TX_DATA_WIDTH=4'd4,,,
tx_data_width,3,40,DRP.TX_DATA_WIDTH=4'd5,,,
tx_data_width,4,64,DRP.TX_DATA_WIDTH=4'd6,,,
tx_data_width,5,80,DRP.TX_DATA_WIDTH=4'd7,,,
tx_data_width,6,128,DRP.TX_DATA_WIDTH=4'd8,,,
tx_data_width,7,160,DRP.TX_DATA_WIDTH=4'd9,,,
txout_div,0,1,DRP.TXOUT_DIV=3'd0,,,
txout_div,1,2,DRP.TXOUT_DIV=3'd1,,,
txout_div,2,4,DRP.TXOUT_DIV=3'd2,,,
txout_div,3,8,DRP.TXOUT_DIV=3'd3,,,
txout_div,4,16,DRP.TXOUT_DIV=3'd4,,,
txfifo_addr_cfg,0,LOW,DRP.TXFIFO_ADDR_CFG=1'd0,,,
txfifo_addr_cfg,1,HIGH,DRP.TXFIFO_ADDR_CFG=1'd1,,,
tx_drive_mode,0,DIRECT,DRP.TX_DRIVE_MODE=5'd0,,,
tx_drive_mode,1,PIPE,DRP.TX_DRIVE_MODE=5'd1,,,
tx_drive_mode,2,PIPEGEN3,DRP.TX_DRIVE_MODE=5'd2,,,
rxoob_clk_cfg,0,PMA,DRP.RXOOB_CLK_CFG=1'd0,,,
rxoob_clk_cfg,1,FABRIC,DRP.RXOOB_CLK_CFG=1'd1,,,
txdiffswing,0,User Value,LOGIC.TXDIFFCTRL_OVRD=0,,,,
txdiffswing,1,191 mV (00000),LOGIC.TXDIFFCTRL_OUT=00000,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,2,223 mV (00001),LOGIC.TXDIFFCTRL_OUT=00001,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,3,254 mV (00010),LOGIC.TXDIFFCTRL_OUT=00010,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,4,286 mV (00011),LOGIC.TXDIFFCTRL_OUT=00011,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,5,315 mV (00100),LOGIC.TXDIFFCTRL_OUT=00100,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,6,347 mV (00101),LOGIC.TXDIFFCTRL_OUT=00101,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,7,378 mV (00110),LOGIC.TXDIFFCTRL_OUT=00110,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,8,408 mV (00111),LOGIC.TXDIFFCTRL_OUT=00111,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,9,439 mV (01000),LOGIC.TXDIFFCTRL_OUT=01000,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,10,470 mV (01001),LOGIC.TXDIFFCTRL_OUT=01001,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,11,499 mV (01010),LOGIC.TXDIFFCTRL_OUT=01010,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,12,529 mV (01011),LOGIC.TXDIFFCTRL_OUT=01011,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,13,556 mV (01100),LOGIC.TXDIFFCTRL_OUT=01100,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,14,585 mV (01101),LOGIC.TXDIFFCTRL_OUT=01101,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,15,613 mV (01110),LOGIC.TXDIFFCTRL_OUT=01110,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,16,640 mV (01111),LOGIC.TXDIFFCTRL_OUT=01111,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,17,669 mV (10000),LOGIC.TXDIFFCTRL_OUT=10000,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,18,695 mV (10001),LOGIC.TXDIFFCTRL_OUT=10001,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,19,720 mV (10010),LOGIC.TXDIFFCTRL_OUT=10010,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,20,744 mV (10011),LOGIC.TXDIFFCTRL_OUT=10011,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,21,766 mV (10100),LOGIC.TXDIFFCTRL_OUT=10100,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,22,788 mV (10101),LOGIC.TXDIFFCTRL_OUT=10101,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,23,809 mV (10110),LOGIC.TXDIFFCTRL_OUT=10110,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,24,828 mV (10111),LOGIC.TXDIFFCTRL_OUT=10111,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,25,846 mV (11000),LOGIC.TXDIFFCTRL_OUT=11000,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,26,863 mV (11001),LOGIC.TXDIFFCTRL_OUT=11001,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,27,878 mV (11010),LOGIC.TXDIFFCTRL_OUT=11010,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,28,892 mV (11011),LOGIC.TXDIFFCTRL_OUT=11011,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,29,903 mV (11100),LOGIC.TXDIFFCTRL_OUT=11100,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,30,914 mV (11101),LOGIC.TXDIFFCTRL_OUT=11101,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,31,924 mV (11110),LOGIC.TXDIFFCTRL_OUT=11110,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txdiffswing,32,933 mV (11111),LOGIC.TXDIFFCTRL_OUT=11111,LOGIC.TXDIFFCTRL_OVRD=1,,,,,,,,,
txpre,0,User Value,LOGIC.TXPRECURSOR_OVRD=0,,,
txpre,1,0.00 dB (00000),LOGIC.TXPRECURSOR_OUT=00000,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,2,0.22 dB (00001),LOGIC.TXPRECURSOR_OUT=00001,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,3,0.45 dB (00010),LOGIC.TXPRECURSOR_OUT=00010,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,4,0.68 dB (00011),LOGIC.TXPRECURSOR_OUT=00011,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,5,0.92 dB (00100),LOGIC.TXPRECURSOR_OUT=00100,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,6,1.16 dB (00101),LOGIC.TXPRECURSOR_OUT=00101,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,7,1.41 dB (00110),LOGIC.TXPRECURSOR_OUT=00110,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,8,1.67 dB (00111),LOGIC.TXPRECURSOR_OUT=00111,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,9,1.94 dB (01000),LOGIC.TXPRECURSOR_OUT=01000,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,10,2.21 dB (01001),LOGIC.TXPRECURSOR_OUT=01001,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,11,2.50 dB (01010),LOGIC.TXPRECURSOR_OUT=01010,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,12,2.79 dB (01011),LOGIC.TXPRECURSOR_OUT=01011,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,13,3.10 dB (01100),LOGIC.TXPRECURSOR_OUT=01100,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,14,3.41 dB (01101),LOGIC.TXPRECURSOR_OUT=01101,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,15,3.74 dB (01110),LOGIC.TXPRECURSOR_OUT=01110,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,16,4.08 dB (01111),LOGIC.TXPRECURSOR_OUT=01111,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,17,4.44 dB (10000),LOGIC.TXPRECURSOR_OUT=10000,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,18,4.81 dB (10001),LOGIC.TXPRECURSOR_OUT=10001,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,19,5.19 dB (10010),LOGIC.TXPRECURSOR_OUT=10010,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,20,5.60 dB (10011),LOGIC.TXPRECURSOR_OUT=10011,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,21,6.02 dB (10100),LOGIC.TXPRECURSOR_OUT=10100,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,22,6.02 dB (10101),LOGIC.TXPRECURSOR_OUT=10101,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,23,6.02 dB (10110),LOGIC.TXPRECURSOR_OUT=10110,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,24,6.02 dB (10111),LOGIC.TXPRECURSOR_OUT=10111,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,25,6.02 dB (11000),LOGIC.TXPRECURSOR_OUT=11000,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,26,6.02 dB (11001),LOGIC.TXPRECURSOR_OUT=11001,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,27,6.02 dB (11010),LOGIC.TXPRECURSOR_OUT=11010,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,28,6.02 dB (11011),LOGIC.TXPRECURSOR_OUT=11011,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,29,6.02 dB (11100),LOGIC.TXPRECURSOR_OUT=11100,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,30,6.02 dB (11101),LOGIC.TXPRECURSOR_OUT=11101,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,31,6.02 dB (11110),LOGIC.TXPRECURSOR_OUT=11110,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpre,32,6.02 dB (11111),LOGIC.TXPRECURSOR_OUT=11111,LOGIC.TXPRECURSOR_OVRD=1,,,,,,,,,
txpost,0,User Value,LOGIC.TXPOSTCURSOR_OVRD=0,,,,,,,,
txpost,1,0.00 dB (00000),LOGIC.TXPOSTCURSOR_OUT=00000,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,2,0.22 dB (00001),LOGIC.TXPOSTCURSOR_OUT=00001,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,3,0.45 dB (00010),LOGIC.TXPOSTCURSOR_OUT=00010,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,4,0.68 dB (00011),LOGIC.TXPOSTCURSOR_OUT=00011,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,5,0.92 dB (00100),LOGIC.TXPOSTCURSOR_OUT=00100,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,6,1.16 dB (00101),LOGIC.TXPOSTCURSOR_OUT=00101,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,7,1.41 dB (00110),LOGIC.TXPOSTCURSOR_OUT=00110,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,8,1.67 dB (00111),LOGIC.TXPOSTCURSOR_OUT=00111,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,9,1.94 dB (01000),LOGIC.TXPOSTCURSOR_OUT=01000,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,10,2.21 dB (01001),LOGIC.TXPOSTCURSOR_OUT=01001,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,11,2.50 dB (01010),LOGIC.TXPOSTCURSOR_OUT=01010,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,12,2.79 dB (01011),LOGIC.TXPOSTCURSOR_OUT=01011,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,13,3.10 dB (01100),LOGIC.TXPOSTCURSOR_OUT=01100,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,14,3.41 dB (01101),LOGIC.TXPOSTCURSOR_OUT=01101,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,15,3.74 dB (01110),LOGIC.TXPOSTCURSOR_OUT=01110,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,16,4.08 dB (01111),LOGIC.TXPOSTCURSOR_OUT=01111,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,17,4.44 dB (10000),LOGIC.TXPOSTCURSOR_OUT=10000,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,18,4.81 dB (10001),LOGIC.TXPOSTCURSOR_OUT=10001,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,19,5.19 dB (10010),LOGIC.TXPOSTCURSOR_OUT=10010,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,20,5.60 dB (10011),LOGIC.TXPOSTCURSOR_OUT=10011,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,21,6.02 dB (10100),LOGIC.TXPOSTCURSOR_OUT=10100,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,22,6.47 dB (10101),LOGIC.TXPOSTCURSOR_OUT=10101,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,23,6.94 dB (10110),LOGIC.TXPOSTCURSOR_OUT=10110,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,24,7.43 dB (10111),LOGIC.TXPOSTCURSOR_OUT=10111,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,25,7.96 dB (11000),LOGIC.TXPOSTCURSOR_OUT=11000,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
txpost,26,8.52 dB (11001),LOGIC.TXPOSTCURSOR_OUT=11001,LOGIC.TXPOSTCURSOR_OVRD=1,,,,,,,,,
