NAME,ADDRESS,SEQ,START,END,TYPE,READWRITE,DEFAULT,IS_REGISTER,GROUP
SERDES.L0_TX_ANA_TM_4.TX_LSEG_DN_RESCAL_CODE,FD400010,0,1,6,attr,rw,,y,
SERDES.L0_TX_ANA_TM_4.FORCE_TX_LSEG_DN_RESCAL_CODE,FD400010,0,0,0,attr,rw,,y,
SERDES.L0_TX_ANA_TM_5.TX_ANA_TM_5_31_8_RSVD,FD400014,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_5.ANA_BYP5_7_RSVD,FD400014,0,7,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_5.TX_USEG_DP_RESCAL_CODE,FD400014,0,1,6,attr,rw,,y,
SERDES.L0_TX_ANA_TM_5.FORCE_TX_USEG_DP_RESCAL_CODE,FD400014,0,0,0,attr,rw,,y,
SERDES.L0_TX_ANA_TM_9.TX_ANA_TM_9_31_8_RSVD,FD400024,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_9.MPHY_TX_HS_SLEWRATE,FD400024,0,0,7,attr,rw,,y,
SERDES.L0_TX_ANA_TM_10.TX_ANA_TM_10_31_8_RSVD,FD400028,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_10.MPHY_HS_POWERUP_TIME,FD400028,0,4,7,attr,rw,,y,
SERDES.L0_TX_ANA_TM_10.MPHY_TX_HS_EQUALIZER_SETTING,FD400028,0,1,3,attr,rw,,y,
SERDES.L0_TX_ANA_TM_10.FORCE_MPHY_TX_HS_EQUALIZER_SETTING,FD400028,0,0,0,attr,rw,,y,
SERDES.L0_TX_ANA_TM_13.TX_ANA_TM_13_31_8_RSVD,FD400034,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_13.ANA_BYP13_7_4_RSVD,FD400034,0,4,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_13.TX_SWAP_POLARITY,FD400034,0,3,3,attr,rw,,y,
SERDES.L0_TX_ANA_TM_13.FORCE_TX_SWAP_POLARITY,FD400034,0,2,2,attr,rw,,y,
SERDES.L0_TX_ANA_TM_13.MPHY_TX_TRISTATE,FD400034,0,1,1,attr,rw,,y,
SERDES.L0_TX_ANA_TM_13.FORCE_MPHY_TX_TRISTATE,FD400034,0,0,0,attr,rw,,y,
SERDES.L0_TX_ANA_TM_14.TX_ANA_TM_14_31_8_RSVD,FD400038,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_14.ANA_BYP14_7_6_RSVD,FD400038,0,6,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_14.PIPE_TX_FAST_EST_COMMON_MODE,FD400038,0,5,5,attr,rw,,y,
SERDES.L0_TX_ANA_TM_14.FORCE_PIPE_TX_FAST_EST_COMMON_MODE,FD400038,0,4,4,attr,rw,,y,
SERDES.L0_TX_ANA_TM_14.ANA_BYP14_3_0_RSVD,FD400038,0,0,3,attr,r,,y,
SERDES.L0_TX_ANA_TM_15.TX_ANA_TM_15_31_8_RSVD,FD40003C,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_15.PIPE_TX_SWING,FD40003C,0,7,7,attr,rw,,y,
SERDES.L0_TX_ANA_TM_15.FORCE_PIPE_TX_SWING,FD40003C,0,6,6,attr,rw,,y,
SERDES.L0_TX_ANA_TM_15.PIPE_TX_RXDET_DISCHARGE,FD40003C,0,5,5,attr,rw,,y,
SERDES.L0_TX_ANA_TM_15.FORCE_PIPE_TX_RXDET_DISCHARGE,FD40003C,0,4,4,attr,rw,,y,
SERDES.L0_TX_ANA_TM_15.PIPE_TX_RXDET_CHARGE,FD40003C,0,3,3,attr,rw,,y,
SERDES.L0_TX_ANA_TM_15.FORCE_PIPE_TX_RXDET_CHARGE,FD40003C,0,2,2,attr,rw,,y,
SERDES.L0_TX_ANA_TM_15.PIPE_TX_ENABLE_RXDET,FD40003C,0,1,1,attr,rw,,y,
SERDES.L0_TX_ANA_TM_15.FORCE_PIPE_TX_ENABLE_RXDET,FD40003C,0,0,0,attr,rw,,y,
SERDES.L0_TX_ANA_TM_16.TX_ANA_TM_16_31_8_RSVD,FD400040,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_16.ANA_BYP16_7_4_RSVD,FD400040,0,4,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_16.PIPE_TX_MARGIN,FD400040,0,1,3,attr,rw,,y,
SERDES.L0_TX_ANA_TM_16.FORCE_PIPE_TX_MARGIN,FD400040,0,0,0,attr,rw,,y,
SERDES.L0_TX_ANA_TM_18.TX_ANA_TM_18_31_8_RSVD,FD400048,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_18.PIPE_TX_DEEMPH_7_0,FD400048,0,0,7,attr,rw,,y,
SERDES.L0_TX_ANA_TM_19.TX_ANA_TM_19_31_8_RSVD,FD40004C,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_19.PIPE_TX_DEEMPH_15_8,FD40004C,0,0,7,attr,rw,,y,
SERDES.L0_TX_ANA_TM_20.TX_ANA_TM_20_31_8_RSVD,FD400050,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_20.ANA_BYP20_7_5_RSVD,FD400050,0,5,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_20.TX_SERIALIZER_RST_REL,FD400050,0,4,4,attr,rw,,y,
SERDES.L0_TX_ANA_TM_20.FORCE_TX_SERIALIZER_RST_REL,FD400050,0,3,3,attr,rw,,y,
SERDES.L0_TX_ANA_TM_20.FORCE_MPHY_TX_HS_SLEWRATE,FD400050,0,2,2,attr,rw,,y,
SERDES.L0_TX_ANA_TM_20.PIPE_TX_DEEMPH_17_16,FD400050,0,0,1,attr,rw,,y,
SERDES.L0_TX_ANA_TM_21.TX_ANA_TM_21_31_8_RSVD,FD400054,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_21.ANA_BYP21_7_6_RSVD,FD400054,0,6,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_21.PIPE_TX_COEF_CALC_CLK,FD400054,0,5,5,attr,rw,,y,
SERDES.L0_TX_ANA_TM_21.FORCE_PIPE_TX_COEF_CALC_CLK,FD400054,0,4,4,attr,rw,,y,
SERDES.L0_TX_ANA_TM_21.PIPE_TX_COEF_CALC_FSM_RESET_B,FD400054,0,3,3,attr,rw,,y,
SERDES.L0_TX_ANA_TM_21.FORCE_PIPE_TX_COEF_CALC_FSM_RESET_B,FD400054,0,2,2,attr,rw,,y,
SERDES.L0_TX_ANA_TM_21.PIPE_TX_DEEMPH_CTRL_SEL,FD400054,0,1,1,attr,rw,,y,
SERDES.L0_TX_ANA_TM_21.FORCE_PIPE_TX_DEEMPH_CTRL_SEL,FD400054,0,0,0,attr,rw,,y,
SERDES.L0_TX_DIG_TM_61.TX_DIG_TM_61_31_8_RSVD,FD4000F4,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_61.MPHY_PLL_GEAR,FD4000F4,0,6,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_61.DIG_BYP1_5_4_RSVD,FD4000F4,0,4,5,attr,r,,y,
SERDES.L0_TX_DIG_TM_61.BYPASS_ENC,FD4000F4,0,3,3,attr,rw,,y,
SERDES.L0_TX_DIG_TM_61.DIG_BYP1_2_RSVD,FD4000F4,0,2,2,attr,r,,y,
SERDES.L0_TX_DIG_TM_61.BYPASS_SCRAM,FD4000F4,0,1,1,attr,rw,,y,
SERDES.L0_TX_DIG_TM_61.FORCE_BYPASS_SCRAM,FD4000F4,0,0,0,attr,rw,,y,
SERDES.L0_TX_DIG_TM_62.TX_DIG_TM_62_31_8_RSVD,FD4000F8,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_62.G0_BIT_PER_CNT,FD4000F8,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_65.TX_DIG_TM_65_31_8_RSVD,FD400104,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_65.FORCE_TX_RXDET_PROBE_THRESHOLD,FD400104,0,7,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_65.FORCE_TX_RXDET_END_CH_THRESHOLD,FD400104,0,6,6,attr,rw,,y,
SERDES.L0_TX_DIG_TM_65.FORCE_TX_RXDET_START_CH_THRESHOLD,FD400104,0,5,5,attr,rw,,y,
SERDES.L0_TX_DIG_TM_65.FORCE_TX_RXDET_END_DCH_THRESHOLD,FD400104,0,4,4,attr,rw,,y,
SERDES.L0_TX_DIG_TM_65.FORCE_TX_RXDET_START_DCH_THRESHOLD,FD400104,0,3,3,attr,rw,,y,
SERDES.L0_TX_DIG_TM_65.TX_EN_FULL_CALIB,FD400104,0,2,2,attr,rw,,y,
SERDES.L0_TX_DIG_TM_65.FORCE_TX_EN_FULL_CALIB,FD400104,0,1,1,attr,rw,,y,
SERDES.L0_TX_DIG_TM_65.DIG_BYP5_0_RSVD,FD400104,0,0,0,attr,r,,y,
SERDES.L0_TX_DIG_TM_67.TX_DIG_TM_67_31_8_RSVD,FD40010C,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_67.TX_MPHY_SER_THRESHOLD,FD40010C,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_68.TX_DIG_TM_68_31_8_RSVD,FD400110,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_68.TX_SER_SUP_THRESHOLD,FD400110,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_69.TX_DIG_TM_69_31_8_RSVD,FD400114,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_69.TX_MPHY_SUP_THRESHOLD,FD400114,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_76.TX_DIG_TM_76_31_8_RSVD,FD400130,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_76.TX_RXDET_START_DCH_THRESHOLD_7_0,FD400130,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_77.TX_DIG_TM_77_31_8_RSVD,FD400134,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_77.TX_RXDET_END_DCH_THRESHOLD_11_8,FD400134,0,4,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_77.TX_RXDET_START_DCH_THRESHOLD_11_8,FD400134,0,0,3,attr,rw,,y,
SERDES.L0_TX_DIG_TM_78.TX_DIG_TM_78_31_8_RSVD,FD400138,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_78.TX_RXDET_END_DCH_THRESHOLD_7_0,FD400138,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_79.TX_DIG_TM_79_31_8_RSVD,FD40013C,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_79.TX_RXDET_START_CH_THRESHOLD_7_0,FD40013C,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_80.TX_DIG_TM_80_31_8_RSVD,FD400140,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_80.TX_RXDET_END_CH_THRESHOLD_11_8,FD400140,0,4,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_80.TX_RXDET_START_CH_THRESHOLD_11_8,FD400140,0,0,3,attr,rw,,y,
SERDES.L0_TX_DIG_TM_81.TX_DIG_TM_81_31_8_RSVD,FD400144,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_81.TX_RXDET_END_CH_THRESHOLD_7_0,FD400144,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_82.TX_DIG_TM_82_31_8_RSVD,FD400148,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_82.TX_RXDET_PROBE_THRESHOLD_7_0,FD400148,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_83.TX_DIG_TM_83_31_8_RSVD,FD40014C,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_83.DIG_BYP23_7_4_RSVD,FD40014C,0,4,7,attr,r,,y,
SERDES.L0_TX_DIG_TM_83.TX_RXDET_PROBE_THRESHOLD_11_8,FD40014C,0,0,3,attr,rw,,y,
SERDES.L0_TX_DIG_TM_84.TX_DIG_TM_84_31_8_RSVD,FD400150,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_84.TX_DIF_P,FD400150,0,7,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_84.TX_DITHER_1P,FD400150,0,6,6,attr,rw,,y,
SERDES.L0_TX_DIG_TM_84.TX_DITHER_1N,FD400150,0,5,5,attr,rw,,y,
SERDES.L0_TX_DIG_TM_84.TX_DITHER_EN,FD400150,0,4,4,attr,rw,,y,
SERDES.L0_TX_DIG_TM_84.DIG_BYP24_3_RSVD,FD400150,0,3,3,attr,r,,y,
SERDES.L0_TX_DIG_TM_84.TX_PHYDIRDY_SOC_MODE,FD400150,0,2,2,attr,rw,,y,
SERDES.L0_TX_DIG_TM_84.DIG_BYP24_1_RSVD,FD400150,0,1,1,attr,r,,y,
SERDES.L0_TX_DIG_TM_84.TX_READ_SHADOW,FD400150,0,0,0,attr,rw,,y,
SERDES.L0_TX_ANA_TM_85.TX_ANA_TM_85_31_8_RSVD,FD400154,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_85.DIG_BYP25_7_6_RSVD,FD400154,0,6,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_85.TX_HIBERN8_CTRL,FD400154,0,5,5,attr,rw,,y,
SERDES.L0_TX_ANA_TM_85.TX_ALLOW_INLNCFG_FROM_TOP,FD400154,0,4,4,attr,rw,,y,
SERDES.L0_TX_ANA_TM_85.DIG_BYP25_3_RSVD,FD400154,0,3,3,attr,r,,y,
SERDES.L0_TX_ANA_TM_85.TX_SEND_MSB_FIRST,FD400154,0,2,2,attr,rw,,y,
SERDES.L0_TX_ANA_TM_85.DIG_BYP25_1_RSVD,FD400154,0,1,1,attr,r,,y,
SERDES.L0_TX_ANA_TM_85.TX_DIF_N,FD400154,0,0,0,attr,rw,,y,
SERDES.L0_TX_ANA_TM_87.TX_ANA_TM_87_31_8_RSVD,FD40015C,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_87.DIG_BYP27_7_4_RSVD,FD40015C,0,4,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_87.TX_SM_STATUS,FD40015C,0,0,3,attr,rw,,y,
SERDES.L0_TX_ANA_TM_88.TX_ANA_TM_88_31_8_RSVD,FD400160,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_88.TX_COMP_PAT_HIGH_TIME_REGS,FD400160,0,0,7,attr,rw,,y,
SERDES.L0_TX_ANA_TM_89.TX_ANA_TM_89_31_8_RSVD,FD400164,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_89.DIG_BYP29_7_6_RSVD,FD400164,0,6,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_89.TX_DATAPATH_CTRL_1_REGS,FD400164,0,5,5,attr,rw,,y,
SERDES.L0_TX_ANA_TM_89.DIG_BYP29_4_3_RSVD,FD400164,0,3,4,attr,r,,y,
SERDES.L0_TX_ANA_TM_89.INITIAL_DISPARITY,FD400164,0,2,2,attr,rw,,y,
SERDES.L0_TX_ANA_TM_89.SCRAMBLER_ENABLE,FD400164,0,1,1,attr,rw,,y,
SERDES.L0_TX_ANA_TM_89.DIG_BYP29_0_RSVD,FD400164,0,0,0,attr,r,,y,
SERDES.L0_TX_ANA_TM_90.TX_ANA_TM_90_31_8_RSVD,FD400168,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_90.DIG_BYP30_7_6_RSVD,FD400168,0,6,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_90.TX_BYPASS_BCNT_LPBACK_REGS,FD400168,0,5,5,attr,rw,,y,
SERDES.L0_TX_ANA_TM_90.DIG_BYP30_4_0_RSVD,FD400168,0,0,4,attr,r,,y,
SERDES.L0_TX_DIG_TM_91.TX_DIG_TM_91_31_8_RSVD,FD40016C,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_91.TX_CFGCLK_FREQ,FD40016C,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_92.TX_DIG_TM_92_31_8_RSVD,FD400170,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_92.TX_PHYDIRDY_PULL_UP_LATENCY,FD400170,0,0,7,attr,rw,,y,
SERDES.L0_TX_ANA_TM_95.TX_ANA_TM_95_31_8_RSVD,FD40017C,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_95.ANA_BYP63_7_6_RSVD,FD40017C,0,6,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_95.TX_TM_EN_PROG_SYNC_PATTERN,FD40017C,0,5,5,attr,rw,,y,
SERDES.L0_TX_ANA_TM_95.TX_EXTRA_HS_BURST_IN_LCC,FD40017C,0,2,4,attr,rw,,y,
SERDES.L0_TX_ANA_TM_95.ANA_BYP22_1_0_RSVD,FD40017C,0,0,1,attr,r,,y,
SERDES.L0_TX_ANA_TM_96.TX_ANA_TM_96_31_8_RSVD,FD400180,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_96.TX_TM_PROG_SYNC_PATTERN1,FD400180,0,0,7,attr,rw,,y,
SERDES.L0_TX_ANA_TM_97.TX_ANA_TM_97_31_8_RSVD,FD400184,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_97.TX_TM_PROG_SYNC_PATTERN2,FD400184,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_98.TX_DIG_TM_98_31_8_RSVD,FD400188,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_98.DIG_BYP33_7_6_RSVD,FD400188,0,6,7,attr,r,,y,
SERDES.L0_TX_DIG_TM_98.FORCE_RD_VALUE,FD400188,0,5,5,attr,rw,,y,
SERDES.L0_TX_DIG_TM_98.FORCE_RD,FD400188,0,4,4,attr,rw,,y,
SERDES.L0_TX_DIG_TM_98.TX_SER_ISO_CTRL_BAR,FD400188,0,3,3,attr,rw,,y,
SERDES.L0_TX_DIG_TM_98.FORCE_TX_SER_ISO_CTRL_BAR,FD400188,0,2,2,attr,rw,,y,
SERDES.L0_TX_DIG_TM_98.TX_ISO_CTRL_BAR,FD400188,0,1,1,attr,rw,,y,
SERDES.L0_TX_DIG_TM_98.FORCE_TX_ISO_CTRL_BAR,FD400188,0,0,0,attr,rw,,y,
SERDES.L0_TX_DIG_TM_99.TX_DIG_TM_99_31_8_RSVD,FD40018C,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_99.TX_PIPE_SUPPLY_ENABLE_THRESHOLD,FD40018C,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_100.TX_DIG_TM_100_31_8_RSVD,FD400190,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_100.TX_SERIALISER_SUPPLY_ENABLE_THRESHOLD,FD400190,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_101.TX_DIG_TM_101_31_8_RSVD,FD400194,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_101.TX_SERIALISER_ENABLE_THRESHOLD,FD400194,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_102.TX_DIG_TM_102_31_8_RSVD,FD400198,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_102.FORCE_TX_ANA_LL_EN,FD400198,0,7,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_102.TX_ANA_LL_EN,FD400198,0,6,6,attr,rw,,y,
SERDES.L0_TX_DIG_TM_102.FORCE_DELAY_CNT_THRESHOLD,FD400198,0,5,5,attr,rw,,y,
SERDES.L0_TX_DIG_TM_102.FORCE_TX_MPHY_TRST_THRESHOLD,FD400198,0,4,4,attr,rw,,y,
SERDES.L0_TX_DIG_TM_102.FORCE_TX_LDO_THRESHOLD,FD400198,0,3,3,attr,rw,,y,
SERDES.L0_TX_DIG_TM_102.FORCE_TX_SERIALISER_ENABLE_THRESHOLD,FD400198,0,2,2,attr,rw,,y,
SERDES.L0_TX_DIG_TM_102.FORCE_TX_SERIALISER_SUPPLY_ENABLE_THRESHOLD,FD400198,0,1,1,attr,rw,,y,
SERDES.L0_TX_DIG_TM_102.FORCE_TX_PIPE_SUPPLY_ENABLE_THRESHOLD,FD400198,0,0,0,attr,rw,,y,
SERDES.L0_TX_DIG_TM_103.TX_DIG_TM_103_31_8_RSVD,FD40019C,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_103.FORCE_BG_EN,FD40019C,0,7,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_103.FORCE_CALIB_EN,FD40019C,0,6,6,attr,rw,,y,
SERDES.L0_TX_DIG_TM_103.FORCE_PLL_EN,FD40019C,0,5,5,attr,rw,,y,
SERDES.L0_TX_DIG_TM_103.FORCE_PSO,FD40019C,0,4,4,attr,rw,,y,
SERDES.L0_TX_DIG_TM_103.BG_EN,FD40019C,0,3,3,attr,rw,,y,
SERDES.L0_TX_DIG_TM_103.CALIB_EN,FD40019C,0,2,2,attr,rw,,y,
SERDES.L0_TX_DIG_TM_103.PLL_EN,FD40019C,0,1,1,attr,rw,,y,
SERDES.L0_TX_DIG_TM_103.PSO,FD40019C,0,0,0,attr,rw,,y,
SERDES.L0_TX_DIG_TM_104.TX_DIG_TM_104_31_8_RSVD,FD4001A0,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_104.TX_LDO_THRESHOLD,FD4001A0,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_105.TX_DIG_TM_105_31_8_RSVD,FD4001A4,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_105.TX_MPHY_TRST_THRESHOLD,FD4001A4,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_106.TX_DIG_TM_106_31_8_RSVD,FD4001A8,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_106.DELAY_CNT_THRESHOLD,FD4001A8,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_107.TX_DIG_TM_107_31_8_RSVD,FD4001AC,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_107.DIG_BYP42_7_RSVD,FD4001AC,0,7,7,attr,r,,y,
SERDES.L0_TX_DIG_TM_107.FORCE_P3TOP0_PHYSTATUS_PULSE,FD4001AC,0,6,6,attr,rw,,y,
SERDES.L0_TX_DIG_TM_107.ENABLE_HS_CLK_DIVISION,FD4001AC,0,5,5,attr,rw,,y,
SERDES.L0_TX_DIG_TM_107.TESTDIGOUT_SEL,FD4001AC,0,1,4,attr,rw,,y,
SERDES.L0_TX_DIG_TM_107.FORCE_TESTDIGOUT_SEL,FD4001AC,0,0,0,attr,rw,,y,
SERDES.L0_TX_DIG_TM_108.TX_DIG_TM_108_31_8_RSVD,FD4001B0,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_108.ANA_BYP43_7_RSVD,FD4001B0,0,7,7,attr,r,,y,
SERDES.L0_TX_DIG_TM_108.TX_EXT_DATA_DELAY,FD4001B0,0,3,6,attr,rw,,y,
SERDES.L0_TX_DIG_TM_108.FORCE_TX_EXT_DATA_DELAY,FD4001B0,0,2,2,attr,rw,,y,
SERDES.L0_TX_DIG_TM_108.FORCE_TX_DATA_DELAY,FD4001B0,0,1,1,attr,rw,,y,
SERDES.L0_TX_DIG_TM_108.FORCE_UPHY_TXPMA_OPMODE,FD4001B0,0,0,0,attr,rw,,y,
SERDES.L0_TX_DIG_TM_109.TX_DIG_TM_109_31_8_RSVD,FD4001B4,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_109.UPHY_TXPMA_OPMODE,FD4001B4,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_110.TX_DIG_TM_110_31_8_RSVD,FD4001B8,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_110.TX_DATA_DELAY,FD4001B8,0,0,7,attr,rw,,y,
SERDES.L0_TX_DIG_TM_111.TX_DIG_TM_111_31_8_RSVD,FD4001BC,0,8,31,attr,r,,y,
SERDES.L0_TX_DIG_TM_111.TX_DA_SPARE,FD4001BC,0,0,7,attr,rw,,y,
SERDES.L0_TX_ANA_TM_112.TX_ANA_TM_112_31_8_RSVD,FD4001C0,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_112.ANA_BYP25_7_6_RSVD,FD4001C0,0,6,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_112.PIPE_TX_ENABLE_LFPS,FD4001C0,0,4,5,attr,rw,,y,
SERDES.L0_TX_ANA_TM_112.FORCE_PIPE_TX_ENABLE_LFPS,FD4001C0,0,3,3,attr,rw,,y,
SERDES.L0_TX_ANA_TM_112.PIPE_TX_ENABLE_IDLE_MODE,FD4001C0,0,1,2,attr,rw,,y,
SERDES.L0_TX_ANA_TM_112.FORCE_PIPE_TX_ENABLE_IDLE_MODE,FD4001C0,0,0,0,attr,rw,,y,
SERDES.L0_TX_ANA_TM_113.TX_ANA_TM_113_31_8_RSVD,FD4001C4,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_113.MPHY_TX_DRIVERLDO_PROG,FD4001C4,0,0,7,attr,rw,,y,
SERDES.L0_TX_ANA_TM_114.TX_ANA_TM_114_31_8_RSVD,FD4001C8,0,8,31,attr,r,,y,
SERDES.L0_TX_ANA_TM_114.ANA_BYP27_7_5_RSVD,FD4001C8,0,5,7,attr,r,,y,
SERDES.L0_TX_ANA_TM_114.FORCE_MPHY_TX_DRIVERLDO_PROG,FD4001C8,0,4,4,attr,rw,,y,
