NAME,ADDRESS,SEQ,START,END,TYPE,READWRITE,DEFAULT,IS_REGISTER,GROUP
DRP.A_RXPRBSSEL,7,0,0,3,attr,rw,,y,
DRP.A_RXPROGDIVRESET,2c,0,0,0,attr,rw,,y,
DRP.A_RXSYSCLKSEL,17,0,2,3,attr,rw,,y,
DRP.A_RXTERMINATION,11a,0,5,5,attr,rw,,y,
DRP.A_TXBUFDIFFCTRL,c9,0,0,2,attr,rw,,y,
DRP.A_TXDCCRESET,10f,0,0,0,attr,rw,,y,
DRP.A_TXDEEMPH,a,0,14,15,attr,rw,,y,
DRP.A_TXDIFFCTRL,2a,0,0,4,attr,rw,,y,
DRP.A_TXDLYBYPASS,8,0,15,15,attr,rw,,y,
DRP.A_TXDLYEN,9,0,2,2,attr,rw,,y,
DRP.A_TXDLYOVRDEN,8,0,14,14,attr,rw,,y,
DRP.A_TXDLYSRESET,8,0,9,9,attr,rw,,y,
DRP.A_TXELECIDLE,a,0,13,13,attr,rw,,y,
DRP.A_TXINHIBIT,8,0,8,8,attr,rw,,y,
DRP.A_TXMAINCURSOR,a,0,4,10,attr,rw,,y,
DRP.A_TXMARGIN,b,0,0,2,attr,rw,,y,
DRP.A_TXMUXDCDEXHOLD,8,0,6,6,attr,rw,,y,
DRP.A_TXMUXDCDORWREN,8,0,7,7,attr,rw,,y,
DRP.A_TXOUTCLKSEL,b,0,11,13,attr,rw,,y,
DRP.A_TXPCSRESET,b,0,3,3,attr,rw,,y,
DRP.A_TXPD,b,0,5,6,attr,rw,,y,
DRP.A_TXPHALIGN,9,0,0,0,attr,rw,,y,
DRP.A_TXPHALIGNEN,9,0,1,1,attr,rw,,y,
DRP.A_TXPHDLYPD,8,0,10,10,attr,rw,,y,
DRP.A_TXPHDLYRESET,8,0,13,13,attr,rw,,y,
DRP.A_TXPHINIT,8,0,12,12,attr,rw,,y,
DRP.A_TXPHOVRDEN,8,0,11,11,attr,rw,,y,
DRP.A_TXPIPPMOVRDEN,9c,0,13,13,attr,rw,,y,
DRP.A_TXPIPPMPD,99,0,4,4,attr,rw,,y,
DRP.A_TXPIPPMSEL,9c,0,14,14,attr,rw,,y,
DRP.A_TXPLLCLKSEL,c,0,12,13,attr,rw,,y,
DRP.A_TXPMARESET,b,0,7,7,attr,rw,,y,
DRP.A_TXPOLARITY,b,0,10,10,attr,rw,,y,
DRP.A_TXPOSTCURSOR,c9,0,11,15,attr,rw,,y,
DRP.A_TXPRBSFORCEERR,c,0,4,4,attr,rw,,y,
DRP.A_TXPRBSSEL,c,0,0,3,attr,rw,,y,
DRP.A_TXPRECURSOR,c9,0,6,10,attr,rw,,y,
DRP.A_TXPROGDIVRESET,2c,0,1,1,attr,rw,,y,
DRP.A_TXRESETSEL,10f,0,2,2,attr,rw,,y,
DRP.A_TXSWING,c9,0,5,5,attr,rw,,y,
DRP.A_TXSYSCLKSEL,c,0,14,15,attr,rw,,y,
DRP.ACJTAG_DEBUG_MODE,8c,0,14,14,attr,rw,,y,
DRP.ACJTAG_MODE,8c,0,15,15,attr,rw,,y,
DRP.ACJTAG_RESET,8c,0,13,13,attr,rw,,y,
DRP.ADAPT_CFG0,91,0,0,15,attr,rw,,y,
DRP.ADAPT_CFG1,92,0,0,15,attr,rw,,y,
DRP.ADAPT_CFG2,72,0,0,15,attr,rw,,y,
DRP.AEN_CDRSTEPSEL,3b,0,8,8,attr,rw,,y,
DRP.AEN_CPLL,3a,0,6,6,attr,rw,,y,
DRP.AEN_LOOPBACK,3a,0,4,4,attr,rw,,y,
DRP.AEN_MASTER,3a,0,2,2,attr,rw,,y,
DRP.AEN_PD_AND_EIDLE,3a,0,1,1,attr,rw,,y,
DRP.AEN_POLARITY,3a,0,0,0,attr,rw,,y,
DRP.AEN_PRBS,3b,0,10,10,attr,rw,,y,
DRP.AEN_RESET,3b,0,6,6,attr,rw,,y,
DRP.AEN_RXCDR,3a,0,7,7,attr,rw,,y,
DRP.AEN_RXDFE,3a,0,5,5,attr,rw,,y,
DRP.AEN_RXDFELPM,3a,0,3,3,attr,rw,,y,
DRP.AEN_RXOUTCLK_SEL,3b,0,5,5,attr,rw,,y,
DRP.AEN_RXPHDLY,3b,0,7,7,attr,rw,,y,
DRP.AEN_RXPLLCLK_SEL,3b,0,12,12,attr,rw,,y,
DRP.AEN_RXSYSCLK_SEL,3b,0,4,4,attr,rw,,y,
DRP.AEN_TX_DRIVE_MODE,3b,0,2,2,attr,rw,,y,
DRP.AEN_TXMUXDCD,3b,0,14,14,attr,rw,,y,
DRP.AEN_TXOUTCLK_SEL,3b,0,1,1,attr,rw,,y,
DRP.AEN_TXPHDLY,3b,0,3,3,attr,rw,,y,
DRP.AEN_TXPI_PPM,3b,0,9,9,attr,rw,,y,
DRP.AEN_TXPLLCLK_SEL,3b,0,11,11,attr,rw,,y,
DRP.AEN_TXSYSCLK_SEL,3b,0,0,0,attr,rw,,y,
DRP.ALIGN_COMMA_DOUBLE,27,0,12,12,attr,rw,,y,
DRP.ALIGN_COMMA_ENABLE,27,0,0,9,attr,rw,,y,
DRP.ALIGN_COMMA_WORD,27,0,13,15,attr,rw,,y,
DRP.ALIGN_MCOMMA_DET,55,0,10,10,attr,rw,,y,
DRP.ALIGN_MCOMMA_VALUE,55,0,0,9,attr,rw,,y,
DRP.ALIGN_PCOMMA_DET,56,0,10,10,attr,rw,,y,
DRP.ALIGN_PCOMMA_VALUE,56,0,0,9,attr,rw,,y,
DRP.AMONITOR_CFG,d,0,0,15,attr,rw,,y,
DRP.BSR_ENABLE,8c,0,0,1,attr,rw,,y,
DRP.CBCC_DATA_SOURCE_SEL,63,0,15,15,attr,rw,,y,
DRP.CDR_SWAP_MODE_EN,2,0,0,0,attr,rw,,y,
DRP.CFOK_PWRSVE_EN,3,0,10,10,attr,rw,,y,
DRP.CH_HSPMUX,116,0,0,15,attr,rw,,y,
DRP.CHAN_BOND_KEEP_ALIGN,1d,0,0,0,attr,rw,,y,
DRP.CHAN_BOND_MAX_SKEW,14,0,12,15,attr,rw,,y,
DRP.CHAN_BOND_SEQ_1_1,14,0,0,9,attr,rw,,y,
DRP.CHAN_BOND_SEQ_1_2,ca,0,0,9,attr,rw,,y,
DRP.CHAN_BOND_SEQ_1_3,15,0,0,9,attr,rw,,y,
DRP.CHAN_BOND_SEQ_1_4,16,0,0,9,attr,rw,,y,
DRP.CHAN_BOND_SEQ_1_ENABLE,18,0,12,15,attr,rw,,y,
DRP.CHAN_BOND_SEQ_2_1,18,0,0,9,attr,rw,,y,
DRP.CHAN_BOND_SEQ_2_2,19,0,0,9,attr,rw,,y,
DRP.CHAN_BOND_SEQ_2_3,1a,0,0,9,attr,rw,,y,
DRP.CHAN_BOND_SEQ_2_4,1b,0,0,9,attr,rw,,y,
DRP.CHAN_BOND_SEQ_2_ENABLE,1c,0,12,15,attr,rw,,y,
DRP.CHAN_BOND_SEQ_2_USE,1c,0,11,11,attr,rw,,y,
DRP.CHAN_BOND_SEQ_LEN,14,0,10,11,attr,rw,,y,
DRP.CKCAL1_CFG_0,f7,0,0,15,attr,rw,,y,
DRP.CKCAL1_CFG_1,f8,0,0,15,attr,rw,,y,
DRP.CKCAL1_CFG_2,db,0,0,15,attr,rw,,y,
DRP.CKCAL1_CFG_3,d5,0,0,15,attr,rw,,y,
DRP.CKCAL2_CFG_0,f9,0,0,15,attr,rw,,y,
DRP.CKCAL2_CFG_1,101,0,0,15,attr,rw,,y,
DRP.CKCAL2_CFG_2,d9,0,0,15,attr,rw,,y,
DRP.CKCAL2_CFG_3,d6,0,0,15,attr,rw,,y,
DRP.CKCAL2_CFG_4,d7,0,0,15,attr,rw,,y,
DRP.CLK_COR_KEEP_IDLE,1c,0,6,6,attr,rw,,y,
DRP.CLK_COR_MAX_LAT,1d,0,10,15,attr,rw,,y,
DRP.CLK_COR_MIN_LAT,1c,0,0,5,attr,rw,,y,
DRP.CLK_COR_PRECEDENCE,1d,0,9,9,attr,rw,,y,
DRP.CLK_COR_REPEAT_WAIT,1d,0,4,8,attr,rw,,y,
DRP.CLK_COR_SEQ_1_1,1e,0,0,9,attr,rw,,y,
DRP.CLK_COR_SEQ_1_2,1f,0,0,9,attr,rw,,y,
DRP.CLK_COR_SEQ_1_3,20,0,0,9,attr,rw,,y,
DRP.CLK_COR_SEQ_1_4,21,0,0,9,attr,rw,,y,
DRP.CLK_COR_SEQ_1_ENABLE,22,0,12,15,attr,rw,,y,
DRP.CLK_COR_SEQ_2_1,22,0,0,9,attr,rw,,y,
DRP.CLK_COR_SEQ_2_2,23,0,0,9,attr,rw,,y,
DRP.CLK_COR_SEQ_2_3,24,0,0,9,attr,rw,,y,
DRP.CLK_COR_SEQ_2_4,25,0,0,9,attr,rw,,y,
DRP.CLK_COR_SEQ_2_ENABLE,24,0,12,15,attr,rw,,y,
DRP.CLK_COR_SEQ_2_USE,24,0,11,11,attr,rw,,y,
DRP.CLK_COR_SEQ_LEN,1d,0,2,3,attr,rw,,y,
DRP.CLK_CORRECT_USE,24,0,10,10,attr,rw,,y,
DRP.CPLL_CFG0,9f,0,0,15,attr,rw,,y,
DRP.CPLL_CFG1,a0,0,0,15,attr,rw,,y,
DRP.CPLL_CFG2,bc,0,0,15,attr,rw,,y,
DRP.CPLL_CFG3,b6,0,0,15,attr,rw,,y,
DRP.CPLL_FBDIV,28,0,8,15,attr,rw,,y,
DRP.CPLL_FBDIV_45,28,0,7,7,attr,rw,,y,
DRP.CPLL_INIT_CFG0,2b,0,0,15,attr,rw,,y,
DRP.CPLL_IPS_EN,2a,0,10,10,attr,rw,,y,
DRP.CPLL_IPS_REFCLK_SEL,2a,0,7,9,attr,rw,,y,
DRP.CPLL_LOCK_CFG,13,0,0,15,attr,rw,,y,
DRP.CPLL_REFCLK_DIV,2a,0,11,15,attr,rw,,y,
DRP.CSSD_CLK_MASK0,128,0,0,15,attr,rw,,y,
DRP.CSSD_CLK_MASK1,129,0,0,15,attr,rw,,y,
DRP.CSSD_REG0,12a,0,0,15,attr,rw,,y,
DRP.CSSD_REG1,12b,0,0,15,attr,rw,,y,
DRP.CSSD_REG10,134,0,0,15,attr,rw,,y,
DRP.CSSD_REG2,12c,0,0,15,attr,rw,,y,
DRP.CSSD_REG3,12d,0,0,15,attr,rw,,y,
DRP.CSSD_REG4,12e,0,0,15,attr,rw,,y,
DRP.CSSD_REG5,12f,0,0,15,attr,rw,,y,
DRP.CSSD_REG6,130,0,0,15,attr,rw,,y,
DRP.CSSD_REG7,131,0,0,15,attr,rw,,y,
DRP.CSSD_REG8,132,0,0,15,attr,rw,,y,
DRP.CSSD_REG9,133,0,0,15,attr,rw,,y,
DRP.CTLE3_OCAP_EXT_CTRL,e0,0,6,8,attr,rw,,y,
DRP.CTLE3_OCAP_EXT_EN,e0,0,5,5,attr,rw,,y,
DRP.DDI_CTRL,ba,0,0,1,attr,rw,,y,
DRP.DDI_REALIGN_WAIT,ba,0,2,6,attr,rw,,y,
DRP.DEC_MCOMMA_DETECT,cd,0,0,0,attr,rw,,y,
DRP.DEC_PCOMMA_DETECT,2c,0,15,15,attr,rw,,y,
DRP.DEC_VALID_COMMA_ONLY,cd,0,1,1,attr,rw,,y,
DRP.DELAY_ELEC,119,0,14,14,attr,rw,,y,
DRP.DMONITOR_CFG0,65,0,0,9,attr,rw,,y,
DRP.DMONITOR_CFG1,3a,0,8,15,attr,rw,,y,
DRP.ES_CLK_PHASE_SEL,94,0,11,11,attr,rw,,y,
DRP.ES_CONTROL,3c,0,10,15,attr,rw,,y,
DRP.ES_ERRDET_EN,3c,0,9,9,attr,rw,,y,
DRP.ES_EYE_SCAN_EN,3c,0,8,8,attr,rw,,y,
DRP.ES_HORZ_OFFSET,4f,0,4,15,attr,rw,,y,
DRP.ES_PRESCALE,3c,0,0,4,attr,rw,,y,
DRP.ES_QUAL_MASK0,44,0,0,15,attr,rw,,y,
DRP.ES_QUAL_MASK1,45,0,0,15,attr,rw,,y,
DRP.ES_QUAL_MASK2,46,0,0,15,attr,rw,,y,
DRP.ES_QUAL_MASK3,47,0,0,15,attr,rw,,y,
DRP.ES_QUAL_MASK4,48,0,0,15,attr,rw,,y,
DRP.ES_QUAL_MASK5,ec,0,0,15,attr,rw,,y,
DRP.ES_QUAL_MASK6,ed,0,0,15,attr,rw,,y,
DRP.ES_QUAL_MASK7,ee,0,0,15,attr,rw,,y,
DRP.ES_QUAL_MASK8,ef,0,0,15,attr,rw,,y,
DRP.ES_QUAL_MASK9,f0,0,0,15,attr,rw,,y,
DRP.ES_QUALIFIER0,3f,0,0,15,attr,rw,,y,
DRP.ES_QUALIFIER1,40,0,0,15,attr,rw,,y,
DRP.ES_QUALIFIER2,41,0,0,15,attr,rw,,y,
DRP.ES_QUALIFIER3,42,0,0,15,attr,rw,,y,
DRP.ES_QUALIFIER4,43,0,0,15,attr,rw,,y,
DRP.ES_QUALIFIER5,e7,0,0,15,attr,rw,,y,
DRP.ES_QUALIFIER6,e8,0,0,15,attr,rw,,y,
DRP.ES_QUALIFIER7,e9,0,0,15,attr,rw,,y,
DRP.ES_QUALIFIER8,ea,0,0,15,attr,rw,,y,
DRP.ES_QUALIFIER9,eb,0,0,15,attr,rw,,y,
DRP.ES_SDATA_MASK0,49,0,0,15,attr,rw,,y,
DRP.ES_SDATA_MASK1,4a,0,0,15,attr,rw,,y,
DRP.ES_SDATA_MASK2,4b,0,0,15,attr,rw,,y,
DRP.ES_SDATA_MASK3,4c,0,0,15,attr,rw,,y,
DRP.ES_SDATA_MASK4,4d,0,0,15,attr,rw,,y,
DRP.ES_SDATA_MASK5,f1,0,0,15,attr,rw,,y,
DRP.ES_SDATA_MASK6,f2,0,0,15,attr,rw,,y,
DRP.ES_SDATA_MASK7,f3,0,0,15,attr,rw,,y,
DRP.ES_SDATA_MASK8,f4,0,0,15,attr,rw,,y,
DRP.ES_SDATA_MASK9,f5,0,0,15,attr,rw,,y,
DRP.EYE_SCAN_SWAP_EN,3,0,9,9,attr,rw,,y,
DRP.EYESCAN_VP_RANGE,62,0,7,8,attr,rw,,y,
DRP.FTS_DESKEW_SEQ_ENABLE,4e,0,0,3,attr,rw,,y,
DRP.FTS_LANE_DESKEW_CFG,4f,0,0,3,attr,rw,,y,
DRP.FTS_LANE_DESKEW_EN,4e,0,4,4,attr,rw,,y,
DRP.GEARBOX_MODE,99,0,11,15,attr,rw,,y,
DRP.GEN_RXUSRCLK,51,0,15,15,attr,rw,,y,
DRP.GEN_TXUSRCLK,51,0,14,14,attr,rw,,y,
DRP.GT_INSTANTIATED,51,0,13,13,attr,rw,,y,
DRP.INT_MASK_CFG0,136,0,0,15,attr,rw,,y,
DRP.INT_MASK_CFG1,137,0,0,15,attr,rw,,y,
DRP.ISCAN_CK_PH_SEL2,d3,0,0,0,attr,rw,,y,
DRP.LOCAL_MASTER,55,0,13,13,attr,rw,,y,
DRP.LPBK_BIAS_CTRL,d3,0,2,4,attr,rw,,y,
DRP.LPBK_EN_RCAL_B,d3,0,13,13,attr,rw,,y,
DRP.LPBK_EXT_RCAL,fb,0,6,9,attr,rw,,y,
DRP.LPBK_IND_CTRL0,d4,0,0,2,attr,rw,,y,
DRP.LPBK_IND_CTRL1,d4,0,11,13,attr,rw,,y,
DRP.LPBK_IND_CTRL2,d3,0,5,7,attr,rw,,y,
DRP.LPBK_RG_CTRL,d4,0,7,10,attr,rw,,y,
DRP.OOB_PWRUP,63,0,14,14,attr,rw,,y,
DRP.OOBDIVCTL,17,0,7,8,attr,rw,,y,
DRP.PCI3_AUTO_REALIGN,17,0,5,6,attr,rw,,y,
DRP.PCI3_PIPE_RX_ELECIDLE,17,0,4,4,attr,rw,,y,
DRP.PCI3_RX_ASYNC_EBUF_BYPASS,18,0,10,11,attr,rw,,y,
DRP.PCI3_RX_ELECIDLE_EI2_ENABLE,5,0,9,9,attr,rw,,y,
DRP.PCI3_RX_ELECIDLE_H2L_COUNT,16,0,10,15,attr,rw,,y,
DRP.PCI3_RX_ELECIDLE_H2L_DISABLE,4,0,8,10,attr,rw,,y,
DRP.PCI3_RX_ELECIDLE_HI_COUNT,15,0,10,15,attr,rw,,y,
DRP.PCI3_RX_ELECIDLE_LP4_DISABLE,5,0,10,10,attr,rw,,y,
DRP.PCI3_RX_FIFO_DISABLE,5,0,8,8,attr,rw,,y,
DRP.PCIE3_CLK_COR_EMPTY_THRSH,118,0,0,4,attr,rw,,y,
DRP.PCIE3_CLK_COR_FULL_THRSH,118,0,6,11,attr,rw,,y,
DRP.PCIE3_CLK_COR_MAX_LAT,117,0,6,10,attr,rw,,y,
DRP.PCIE3_CLK_COR_MIN_LAT,117,0,11,15,attr,rw,,y,
DRP.PCIE3_CLK_COR_THRSH_TIMER,117,0,0,5,attr,rw,,y,
DRP.PCIE_64B_DYN_CLKSW_DIS,55,0,14,14,attr,rw,,y,
DRP.PCIE_BUFG_DIV_CTRL,c3,0,0,15,attr,rw,,y,
DRP.PCIE_GEN4_64BIT_INT_EN,55,0,11,11,attr,rw,,y,
DRP.PCIE_PLL_SEL_MODE_GEN12,ad,0,9,10,attr,rw,,y,
DRP.PCIE_PLL_SEL_MODE_GEN3,ad,0,11,12,attr,rw,,y,
DRP.PCIE_PLL_SEL_MODE_GEN4,ad,0,13,14,attr,rw,,y,
DRP.PCIE_RXPCS_CFG_GEN3,c4,0,0,15,attr,rw,,y,
DRP.PCIE_RXPMA_CFG,a9,0,0,15,attr,rw,,y,
DRP.PCIE_TXPCS_CFG_GEN3,aa,0,0,15,attr,rw,,y,
DRP.PCIE_TXPMA_CFG,ab,0,0,15,attr,rw,,y,
DRP.PCS_PCIE_EN,55,0,12,12,attr,rw,,y,
DRP.PCS_RSVD0,60,0,0,15,attr,rw,,y,
DRP.PD_TRANS_TIME_FROM_P2,76,0,4,15,attr,rw,,y,
DRP.PD_TRANS_TIME_NONE_P2,77,0,8,15,attr,rw,,y,
DRP.PD_TRANS_TIME_TO_P2,77,0,0,7,attr,rw,,y,
DRP.PREIQ_FREQ_BST,fb,0,4,5,attr,rw,,y,
DRP.RATE_SW_USE_DRP,ad,0,8,8,attr,rw,,y,
DRP.RCLK_SIPO_DLY_ENB,102,0,1,1,attr,rw,,y,
DRP.RCLK_SIPO_INV_EN,102,0,0,0,attr,rw,,y,
DRP.RTX_BUF_CML_CTRL,dd,0,0,2,attr,rw,,y,
DRP.RTX_BUF_TERM_CTRL,dd,0,3,4,attr,rw,,y,
DRP.RX_AFE_CM_EN,97,0,12,12,attr,rw,,y,
DRP.RX_BIAS_CFG0,5f,0,0,15,attr,rw,,y,
DRP.RX_BUFFER_CFG,17,0,10,15,attr,rw,,y,
DRP.RX_CAPFF_SARC_ENB,97,0,11,11,attr,rw,,y,
DRP.RX_CLK25_DIV,6d,0,3,7,attr,rw,,y,
DRP.RX_CLK_SLIP_OVRD,ac,0,3,7,attr,rw,,y,
DRP.RX_CLKMUX_EN,66,0,5,5,attr,rw,,y,
DRP.RX_CM_BUF_CFG,61,0,6,9,attr,rw,,y,
DRP.RX_CM_BUF_PD,61,0,10,10,attr,rw,,y,
DRP.RX_CM_SEL,61,0,0,1,attr,rw,,y,
DRP.RX_CM_TRIM,61,0,2,5,attr,rw,,y,
DRP.RX_CTLE_PWR_SAVING,d0,0,7,7,attr,rw,,y,
DRP.RX_CTLE_RES_CTRL,d1,0,8,11,attr,rw,,y,
DRP.RX_DATA_WIDTH,3,0,5,8,attr,rw,,y,
DRP.RX_DDI_SEL,cd,0,2,7,attr,rw,,y,
DRP.RX_DEFER_RESET_BUF_EN,17,0,9,9,attr,rw,,y,
DRP.RX_DEGEN_CTRL,d0,0,4,6,attr,rw,,y,
DRP.RX_DFE_AGC_CFG1,52,0,2,4,attr,rw,,y,
DRP.RX_DFE_KL_LPM_KH_CFG0,9b,0,8,9,attr,rw,,y,
DRP.RX_DFE_KL_LPM_KH_CFG1,9b,0,5,7,attr,rw,,y,
DRP.RX_DFE_KL_LPM_KL_CFG0,8c,0,8,9,attr,rw,,y,
DRP.RX_DFE_KL_LPM_KL_CFG1,8c,0,5,7,attr,rw,,y,
DRP.RX_DFE_LPM_HOLD_DURING_EIDLE,67,0,10,10,attr,rw,,y,
DRP.RX_DFECFOKFCDAC,96,0,8,13,attr,rw,,y,
DRP.RX_DFELPM_CFG0,9b,0,11,14,attr,rw,,y,
DRP.RX_DFELPM_CFG1,9b,0,10,10,attr,rw,,y,
DRP.RX_DFELPM_KLKH_AGC_STUP_EN,9b,0,15,15,attr,rw,,y,
DRP.RX_DISPERR_SEQ_MATCH,66,0,4,4,attr,rw,,y,
DRP.RX_DIVRESET_TIME,2c,0,2,6,attr,rw,,y,
DRP.RX_EN_CTLE_RCAL_B,d1,0,12,12,attr,rw,,y,
DRP.RX_EN_SUM_RCAL_B,8c,0,2,2,attr,rw,,y,
DRP.RX_EYESCAN_VS_CODE,97,0,2,8,attr,rw,,y,
DRP.RX_EYESCAN_VS_NEG_DIR,97,0,10,10,attr,rw,,y,
DRP.RX_EYESCAN_VS_RANGE,97,0,0,1,attr,rw,,y,
DRP.RX_EYESCAN_VS_UT_SIGN,97,0,9,9,attr,rw,,y,
DRP.RX_FABINT_USRCLK_FLOP,4,0,0,0,attr,rw,,y,
